time,id,query,rank,sequence
0:00:21,3.61501E+15,[japan18+movie],3,18
0:00:21,3.2688E+15,[凤凰传奇视频下载],1,18
0:00:21,1.66231E+16,[家法藤条惩罚少爷],10,18
0:00:21,1.81019E+15,[美人风姿],6,2
0:00:21,8.97016E+15,[桂林游船是传销吗],21,10
0:00:21,9.0262E+15,[scat],12,25
0:00:21,9.98634E+15,[医学全在线],2,1
0:00:21,7.29008E+15,[基金的收益怎么算],2,8
0:00:21,9.23336E+15,[那英与高峰的婚礼],1,3
0:00:21,1.59908E+16,[手机主题免费下载],7,3
0:00:21,5.56672E+15,[莎朗斯通+免费电影],8,6
0:00:21,4.54509E+16,[范美忠简历],1,2
0:00:21,8.36813E+15,[波西米亚],4,1
0:00:22,2.46954E+15,[欧美bt],2,2
0:00:22,8.83689E+15,[普京第一保镖],8,5
0:00:22,5.5378E+15,[h],5,1
0:00:22,9.31823E+15,[泰国男模tony图片],4,25
0:00:22,3.94149E+15,[放羊的星星],3,3
0:00:22,7.99346E+15,[黑帮千金要结婚],9,3
0:00:22,6.29769E+15,[突然头晕想吐],1,6
0:00:22,9.60041E+15,[双安商场],1,5
0:00:22,5.08106E+14,[封杀莎朗斯通],1,2
0:00:22,6.92953E+15,[蒙古国地图],2,2
0:00:22,8.12221E+15,[市场营销+案例],12,11
0:00:22,8.95161E+15,[意外伤害怎样赔偿],1,1
0:00:22,5.46326E+15,[投注],1,6
0:00:22,2.92403E+16,[封杀莎朗斯通],1,1
0:00:22,8.939E+15,[汽车],1,1
0:00:22,9.97567E+15,[电脑创业],9,6
0:00:22,9.077E+15,[印尼排华是怎么回事],4,3
0:00:22,6.57522E+15,[户口改名限制+16岁],10,3
0:00:22,6.70044E+15,[林心如a级长片下载],15,20
0:00:22,4.61483E+15,[51号兵站在线观看],4,4
0:00:22,7.49473E+14,[女王男奴],15,4
0:00:22,6.20848E+15,[哄抢救灾物资],2,2
0:00:22,2.73194E+15,[汶川地震原因],2,1
0:00:22,8.2287E+14,[劲舞团4.0免费外挂],1,3
0:00:23,7.25058E+15,[什么食物会危害大脑],1,4
0:00:23,5.57561E+15,[QQ空间代码怎么用],3,15
0:00:23,4.06338E+15,[师级编制],16,9
0:00:23,3.90669E+15,[阮晔],9,4
0:00:23,7.60638E+15,[哄抢救灾物资],3,1
0:00:23,2.44983E+16,[龚树耀],7,3
0:00:23,9.70049E+15,[如何让头发快速长长],1,11
0:00:23,9.44606E+15,[范跑跑],7,3
0:00:23,6.75003E+14,[高清晰卫星地图],4,4
0:00:23,1.95658E+15,[汶川地震原因],2,1
0:00:23,7.02263E+15,[123],1,1
0:00:23,4.44278E+14,[汶川地震原因],3,2
0:00:23,6.84739E+15,[悍马+越野车],9,1
0:00:23,7.49714E+15,[查询北京时间],1,1
0:00:23,9.50907E+15,[姚明拒绝赵蕊蕊],1,2
0:00:23,2.70557E+15,[开车什么速度换档合适],4,12
0:00:23,4.35176E+16,[伊波拉病毒],3,4
0:00:23,6.27958E+15,[世界火山分布在哪里],3,4
0:00:24,4.63942E+16,[测出四川汶川地震],45,27
0:00:24,1.4766E+16,[起点中文],1,7
0:00:24,3.15101E+15,[Norajo-Day+It+Take(Remix)],17,34
0:00:24,2.41384E+16,[土豆网],1,9
0:00:24,1.8626E+16,[电影],1,5
0:00:24,5.38265E+15,[遇到地震怎么办],1,1
0:00:24,6.94453E+15,[哄抢救灾物资],1,1
0:00:24,1.52417E+16,[2229+-+烈火英雄：皇家空军传奇],8,31
0:00:24,7.6863E+15,[おかえり],4,1
0:00:24,3.16355E+15,[get+in+her+ass],9,7
0:00:24,2.16001E+16,[抗冰抢险],8,1
0:00:24,8.03027E+15,[传奇私服],1,14
0:00:24,8.12221E+15,[市场营销+案例],11,12
0:00:24,8.4489E+15,[pchy视频],20,77
0:00:25,4.16847E+16,[汶川地震原因],2,2
0:00:25,2.08891E+16,[柏芝未化妆照],1,1
0:00:25,5.86844E+15,[倪萍的几次婚姻],4,47
0:00:25,2.93046E+15,[部首],2,1
0:00:25,8.2975E+15,[莎朗斯通+本能],10,12
0:00:25,3.80745E+16,[杨丞琳辱华惨痛下场],3,1
0:00:25,5.31704E+15,[中医治疗近视眼],1,26
0:00:25,4.0266E+16,[汶川地震原因],4,2
0:00:25,1.32472E+16,[天涯社区+娱乐八卦],12,14
0:00:25,1.36418E+16,[纳粹军妓之魔域逃生],10,86
0:00:25,5.42411E+15,[五子棋大师下载],6,10
0:00:25,8.63091E+15,[珠海健康中心],5,11
0:00:25,2.67907E+16,[e话通下载],4,13
0:00:25,8.94142E+15,[www.icbc.com.cn],1,15
0:00:26,3.27327E+15,[迅雷],1,1
0:00:26,2.266E+16,[杰西达邦综艺],4,2
0:00:26,9.03475E+15,[封杀莎朗斯通],1,1
0:00:26,6.86525E+15,[汶川+地震+自然+影响],5,18
0:00:26,2.95135E+15,[山东平度],5,5
0:00:26,9.97567E+15,[电脑创业],10,7
0:00:26,1.09172E+16,[三星奥运直板手机],9,17
0:00:26,8.8261E+15,[张东健整容前照片],1,6
0:00:26,9.0172E+15,[北京故事],91,13
0:00:26,2.52635E+16,[汶川地震原因],1,4
0:00:26,6.93121E+15,[郎铮近况],33,24
0:00:26,5.29209E+15,[军事院校录取分数线],2,4
0:00:26,1.9546E+16,[女同片],8,12
0:00:26,5.97423E+15,[经典手机短信],6,27
0:00:26,6.51759E+15,[isndntio],16,12
0:00:27,8.22069E+15,[木板加工厂],2,18
0:00:27,3.2688E+15,[凤凰传奇视频下载],4,19
0:00:27,8.93888E+15,[连胜文+蔡依珊],6,3
0:00:27,5.70681E+15,[后弦真名],1,2
0:00:27,5.15966E+14,[08年最新qq空间皮肤],2,8
0:00:27,8.38172E+15,[哄抢救灾物资],2,2
0:00:27,8.57072E+15,[新疆奇人艾米尔],22,21
0:00:27,7.54098E+13,[哪个品牌的漏电断路器好],11,6
0:00:27,2.65615E+16,[汶川地震原因],4,2
0:00:27,3.90605E+15,[哄抢救灾物资],2,2
0:00:27,1.4377E+16,[www.yahoo.com.cn],1,5
0:00:28,3.54947E+16,[哄抢救灾物资],1,5
0:00:28,1.14758E+16,[旋涡泵价格],1,1
0:00:28,4.75571E+15,[端午],2,2
0:00:28,5.06535E+15,[关于萨达姆],1,1
0:00:28,4.5124E+15,[小儿发热怎么办],3,2
0:00:28,6.88879E+15,[汶川地震原因],1,2
0:00:28,3.36234E+14,[甜品店],4,4
0:00:28,2.32968E+16,[遇到地震怎么办],1,12
0:00:28,1.30697E+16,[site:fs2you.com+清代官员履历档案全编],1,1
0:00:28,5.2993E+15,[看穿人心],10,9
0:00:28,4.55258E+16,[北京房价暴跌],2,5
0:00:28,1.43861E+16,[PSP游戏《怪物猎人2G》中文版下载],2,1
0:00:28,2.09103E+15,[stockings+pics],10,9
0:00:28,1.59908E+16,[手机主题免费下载],10,4
0:00:28,2.34054E+16,[剑荡天下+++展鹏],7,7
0:00:29,4.15791E+16,[google地球软件下载],12,7
0:00:29,8.87247E+15,[朝鲜能不能打败韩国],2,1
0:00:29,7.14832E+15,[救灾帐篷],4,7
0:00:29,8.28064E+15,[刘嘉玲黑社会],7,9
0:00:29,5.5378E+15,[h],4,2
0:00:29,5.20005E+15,[典心],3,18
0:00:29,4.55362E+15,[8岁儿童心理],69,26
0:00:29,3.31056E+16,[young+girl],2,6
0:00:29,9.73257E+14,[汤芳],9,3
0:00:29,4.61483E+15,[51号兵站在线观看],9,5
0:00:29,3.02651E+15,[吕秀莲到大陆],6,1
0:00:29,7.85061E+14,[DXXDXX],1,1
0:00:29,9.73257E+14,[汤芳],9,4
0:00:29,5.06852E+15,[哄抢救灾物资],2,2
0:00:29,3.94983E+15,[old+woman],1,20
0:00:29,7.1925E+14,[七界传说],1,1
0:00:29,3.50583E+16,[刘滨],2,1
0:00:29,5.75066E+15,[女士找鸭子经历],4,3
0:00:29,7.29235E+14,[魏宝凤],2,2
0:00:30,9.4442E+15,[最新免费QQ空间皮肤代码],13,15
0:00:30,4.14951E+16,[北京欢迎你mp4格式],2,9
0:00:30,9.31823E+15,[泰国男模tony图片],6,26
0:00:30,4.12531E+16,[语文课堂教学实录],7,9
0:00:30,7.27712E+15,[黄鹤影院],2,5
0:00:30,7.63341E+15,[97sese],1,1
0:00:30,7.71336E+15,[郭瑞霞魏丽惠],6,7
0:00:30,1.54729E+16,[生死不离+成龙],6,5
0:00:30,3.90319E+15,[艾弗森转会火箭],2,2
0:00:30,1.61211E+16,[辱华],8,6
0:00:30,6.50816E+15,[big+boob],8,8
0:00:30,7.94333E+15,[nudetube],167,11
0:00:30,7.82459E+15,[断肠红歌仔戏],76,6
0:00:30,6.40466E+15,[主持人沈冰],3,4
0:00:30,7.04469E+15,[有声小说下载],1,11
0:00:30,3.15101E+15,[Norajo-Day+It+Take(Remix)],18,35
0:00:30,6.70071E+15,[北京+初中+西城+排名],5,2
0:00:30,5.38633E+15,[*.huang+zhan+图],4,2
0:00:30,4.62395E+16,[2008年考研大纲],2,2
0:00:30,6.72836E+14,[韩国时尚女装],2,6
0:00:31,2.53118E+15,[什么时候台湾能归来],5,2
0:00:31,4.13808E+15,[97瑟瑟],3,1
0:00:31,9.41822E+15,[特种部队的大跳],5,4
0:00:31,2.08668E+16,[麦迪格眼镜],1,2
0:00:31,4.35176E+16,[伊波拉病毒],4,5
0:00:31,1.43861E+16,[PSP游戏《怪物猎人2G》中文版下载],3,2
0:00:31,6.74797E+15,[韩国首都为什么改名],1,1
0:00:31,5.54012E+15,[感恩的心+试听],4,1
0:00:31,9.87472E+15,[小马过河的博客],5,5
0:00:31,3.97855E+15,[3.44x33.com/],1,1
0:00:31,6.34544E+15,[李成儒+离婚],1,1
0:00:31,5.27553E+15,[华国峰同志逝世],6,1
0:00:31,3.94983E+15,[old+woman],3,21
0:00:31,1.91863E+16,[张雅],5,5
0:00:31,6.00945E+15,[缅甸第三特区],9,13
0:00:31,9.47281E+15,[软件],6,12
0:00:32,9.31141E+15,[哄抢救灾物资],2,1
0:00:32,3.69173E+15,[哭泣的星空+MP3],2,2
0:00:32,4.03205E+16,[杨丞琳辱华事件],1,1
0:00:32,8.56137E+15,[哄抢救灾物资],1,3
0:00:32,1.41279E+14,[网站建设],1,1
0:00:32,5.65139E+16,[黎姿],2,1
0:00:32,2.69737E+14,[itfm],2,11
0:00:32,3.93694E+14,[奥运圣火河南路线],1,3
0:00:32,9.99467E+15,[高级妓女],6,216
0:00:32,7.95437E+15,[台湾空军叛逃大陆],6,4
0:00:32,2.89698E+15,[荔枝核深加工],4,4
0:00:33,4.18007E+16,[月见草油],7,13
0:00:33,2.69985E+15,[见过这样的另类吗],9,1
0:00:33,1.29319E+16,[美军审讯越南女战俘],15,59
0:00:33,4.5548E+15,[宁王府],1,4
0:00:33,9.92137E+15,[尺寸链],12,55
0:00:33,1.43861E+16,[PSP游戏《怪物猎人2G》中文版下载],1,3
0:00:33,9.70049E+15,[如何让头发快速长长],2,12
0:00:33,6.24203E+15,[扫地车报价],19,40
0:00:33,8.48059E+15,[科比81分视频],1,1
0:00:33,9.37826E+15,[隆武帝],120,46
0:00:33,8.93341E+15,[沈国放间谍事件],1,9
0:00:33,4.85308E+16,[胡其美],27,4
0:00:33,2.82508E+16,[命名],10,7
0:00:33,2.10712E+16,[莎朗斯通],3,6
0:00:33,9.58636E+15,[学有所教、劳有所得、老有所养、病有所医、住有所居],1,5
0:00:34,2.19978E+15,[如何下载56视频],1,1
0:00:34,8.79363E+14,[儿童的年龄是多大],3,2
0:00:34,4.98481E+16,[彭丽媛简历],1,3
0:00:34,8.66575E+14,[98印尼排华事件图片],1,4
0:00:34,1.2378E+16,[奋斗],2,1
0:00:34,3.60907E+15,[莎朗斯通事件],4,7
0:00:34,1.03653E+16,[蒙古国石油工程税收政策],1,13
0:00:34,4.22024E+16,[好想回家+介绍],1,3
0:00:34,6.14046E+15,[绳艺],80,38
0:00:34,2.28657E+16,[热舞],3,2
0:00:34,3.79568E+16,[a片3在线看],1,2
0:00:34,1.9824E+16,[抗震救灾晚会],10,18
0:00:34,1.36896E+15,[99bb],1,1
0:00:34,1.74055E+16,[南台缘],3,6
0:00:34,6.92618E+14,[冲洗鼻咽的洗鼻器如何用],5,2
0:00:34,2.51239E+15,[拳皇2003隐藏人物],3,21
0:00:34,9.0262E+15,[scat],16,26
0:00:34,1.66231E+16,[家法藤条惩罚少爷],9,19
0:00:34,3.716E+16,[2008年南京市中考化学模拟试卷及答案],9,1
0:00:34,7.16825E+15,[论文书写格式],5,5
0:00:34,2.35501E+16,[俄罗斯政变普京辞职],1,3
0:00:35,5.1746E+15,[哄抢救灾物资],4,2
0:00:35,3.54523E+16,[pertmaster],26,9
0:00:35,8.26594E+15,[sm],881,41
0:00:35,4.4483E+16,[汶川地震原因],2,3
0:00:35,7.18456E+14,[苏-27是怎样的],1,1
0:00:35,6.16878E+14,[tudou.com+禁播电影],6,10
0:00:35,4.76729E+16,[c1驾驶证能开什么车],1,1
0:00:35,1.87606E+16,[龙腾宇内],2,2
0:00:35,5.58951E+15,[艾弗森转会火箭],1,1
0:00:35,1.66231E+16,[家法藤条惩罚少爷],9,20
0:00:35,4.26004E+15,[rbd],3,2
0:00:35,6.93966E+15,[77图片欣赏],4,3
0:00:35,1.55917E+16,[警察学校全集],1,4
0:00:35,9.27486E+15,[汶川地震原因],2,1
0:00:35,8.30263E+15,[什么是巡航导弹],4,2
0:00:35,4.48946E+15,[自荐书封面],10,5
0:00:35,3.18176E+16,[家教],1,1
0:00:35,2.84565E+15,[莎朗斯通电影全集],3,2
0:00:35,3.18176E+16,[家教],1,2
0:00:36,2.2001E+16,[武汉同济医院],3,9
0:00:36,3.29368E+16,[印尼排华是怎么回事],2,1
0:00:36,8.24919E+15,[红警2下载],4,5
0:00:36,8.24919E+15,[红警2下载],4,6
0:00:36,1.21302E+16,[汶川地震原因],2,1
0:00:36,5.1678E+15,[mimi女警地狱],4,4
0:00:36,5.77345E+15,[周润发电影全集],3,4
0:00:36,1.15158E+16,[最新2008年运程],5,5
0:00:36,6.53062E+15,[汶川地震原因],1,1
0:00:36,6.22934E+15,[三国战纪3游戏下载],8,6
0:00:36,3.08677E+14,[psp模拟器],14,13
0:00:36,5.26953E+15,[太平间美丽女尸],19,15
0:00:36,6.26158E+15,[印尼暴徒残害华人视频],3,32
0:00:36,8.82088E+15,[唐山黑恶势力],1,1
0:00:36,6.56778E+15,[马英九当选总统承诺],2,3
0:00:36,2.03031E+15,[绵阳九院],6,6
0:00:36,7.64122E+15,[耐磨地面],1,1
0:00:37,2.65616E+16,[影视歌曲mv],1,3
0:00:37,7.81952E+15,[坐脸窒息],60,29
0:00:37,6.29585E+14,[winrar下载],1,1
0:00:37,4.94515E+15,[哄抢救灾物资],1,1
0:00:37,4.62522E+15,[印尼排华是怎么回事],5,7
0:00:37,6.25552E+15,[安全标示],1,1
0:00:37,6.57522E+15,[户口改名限制+16岁],4,4
0:00:37,7.49179E+14,[13721983665],1,1
0:00:37,8.9726E+15,[西陆社区],10,98
0:00:37,2.37008E+15,[美的电磁炉ep208],2,2
0:00:37,8.05357E+15,[乙醇燃料],10,1
0:00:38,5.65139E+16,[黎姿],4,2
0:00:38,1.32255E+16,[小额贴息贷款是否征收营业税],9,15
0:00:38,6.9369E+15,[朝鲜能不能打败韩国],1,6
0:00:38,2.09103E+15,[stockings+pics],12,11
0:00:38,4.2459E+15,[王菲Don+t+break+my+hear],1,1
0:00:38,6.0942E+15,[3p小说],8,3
0:00:39,5.56672E+15,[莎朗斯通+免费电影],8,7
0:00:39,1.18509E+16,[rape],15,4
0:00:39,3.43547E+16,[蒙古国地图],2,7
0:00:39,5.05083E+15,[张春桥+韩先楚],189,40
0:00:39,4.29204E+15,[冰室+陈慧琳],1,5
0:00:39,4.96033E+14,[哄抢救灾物资],2,2
0:00:39,8.14667E+15,[51.com],1,1
0:00:39,3.24336E+15,[bbdarin+peerless+―],1,3
0:00:39,2.14138E+16,[蒿俊闵+搜狐博客],1,1
0:00:39,3.70386E+15,[庆六一优惠童装],10,2
0:00:39,5.05783E+15,[董方卓是什么人],1,1
0:00:39,3.64818E+16,[陈希同+政治],2,68
0:00:39,4.8053E+15,[空调价格查询],2,6
0:00:39,4.9494E+16,[醪糟鱼片],8,18
0:00:39,1.94002E+16,[天津科技大学工程硕士招生],5,66
0:00:40,4.66057E+15,[无国界浏览器8.8],4,6
0:00:40,2.88162E+15,[gay],4,1
0:00:40,7.50205E+15,[天籁+价格],4,1
0:00:40,2.19978E+15,[如何下载56视频],4,2
0:00:40,6.85749E+15,[王近山将军的子女现状],18,11
0:00:40,3.36821E+14,[吕秀莲到大陆],4,11
0:00:40,7.76064E+14,[轩逸怎么样],6,4
0:00:40,8.86923E+15,[word+Canvas],1,2
0:00:40,6.43494E+15,[三国之温侯再生],1,8
0:00:40,2.13688E+15,[谁是莎朗.斯通],2,1
0:00:40,1.63458E+16,[谁是莎朗.斯通],2,3
0:00:40,6.14367E+15,[澳门购物],1,1
0:00:40,2.16986E+16,[月经不调的症状],2,7
0:00:40,7.1925E+14,[七界传说],10,2
0:00:40,1.86527E+16,[资本公积金],1,1
0:00:40,1.45897E+16,[aebn],27,10
0:00:40,9.72779E+15,[民族宗教问题],20,10
0:00:41,4.97219E+16,[金鹏手机s2199],3,3
0:00:41,4.25128E+16,[死神],9,11
0:00:41,5.58395E+15,[少年阿宾系列],1,4
0:00:41,3.67747E+16,[皮肤暗黄保养],2,2
0:00:41,2.02778E+16,[纳瓦荷语],1,2
0:00:41,4.12531E+16,[语文课堂教学实录],9,10
0:00:41,2.40855E+16,[武林启示录],1,36
0:00:41,6.39011E+15,[莎朗斯通],10,1
0:00:41,5.96628E+15,[孟买旅游],103,31
0:00:41,3.58036E+16,[福娃名字],5,5
0:00:41,7.09805E+15,[9aiyy],2,1
0:00:41,5.87005E+15,[les限制级小说],21,12
0:00:41,4.02513E+16,[schoolgirl],11,9
0:00:41,3.02201E+16,[公安部通缉令名单],4,1
0:00:41,4.88417E+16,[大兴采摘],1,1
0:00:41,5.6098E+15,[汶川地震原因],1,1
0:00:41,5.69976E+15,[哄抢救灾物资],2,2
0:00:41,3.25711E+16,[08nbl双星男篮],2,1
0:00:42,6.84993E+15,[哄抢救灾物资],2,1
0:00:42,4.53595E+15,[透视时装],1,2
0:00:42,2.20706E+16,[蒙古国何时建立的],8,16
0:00:42,4.99602E+15,[BAIDU],2,1
0:00:42,8.974E+14,[生活小窍门],1,2
0:00:42,2.51774E+15,[封杀莎朗斯通],4,3
0:00:42,4.68672E+15,[哄抢救灾物资],4,2
0:00:42,9.92137E+15,[尺寸链],15,56
0:00:42,3.49621E+16,[www.queen8.com],1,3
0:00:42,6.18651E+15,[都市百美录],9,34
0:00:42,8.64996E+15,[000839],2,1
0:00:42,1.61719E+15,[增加姻缘],7,2
0:00:42,2.93046E+15,[部首],4,2
0:00:42,8.22381E+15,[www.djbcxx.com],1,1
0:00:42,6.85645E+15,[东阿实验高中],165,36
0:00:43,3.69173E+15,[哭泣的星空+MP3],4,3
0:00:43,5.61471E+15,[WWW.99WYT.COM],1,1
0:00:43,4.53226E+16,[廖学兵],9,3
0:00:43,6.56527E+15,[李咏],9,11
0:00:43,4.62522E+15,[印尼排华是怎么回事],4,8
0:00:43,9.38518E+15,[广发聚丰+净值],1,36
0:00:43,8.70935E+15,[哈尔滨SM用品],1,69
0:00:43,8.79859E+15,[理查・基尔],3,3
0:00:43,5.88337E+15,[胎儿入盆后多久出生],4,5
0:00:43,1.76114E+15,[百度],1,1
0:00:43,9.49931E+15,[苏有朋谈赵薇视频],10,10
0:00:43,8.42832E+15,[李永波+龚智超],1,21
0:00:43,5.6597E+14,[徐敖],72,15
0:00:43,6.04411E+14,[暴力摩托],1,1
0:00:43,9.93698E+15,[欢欢文苑],1,1
0:00:43,1.82374E+16,[莎朗斯通+本能],9,3
0:00:43,7.90598E+15,[百度],1,1
0:00:43,6.25552E+15,[安全标示],2,2
0:00:43,1.6909E+16,[地震现场照片],1,1
0:00:43,3.43351E+16,[qiqqqiqq.blog.sohu.com],1,1
0:00:43,4.30456E+15,[红军长征的历史意义],3,1
0:00:43,4.92596E+16,[卢同挥],58,12
0:00:43,1.11064E+16,[哄抢救灾物资],2,2
0:00:43,6.90632E+15,[个人网站],14,14
0:00:44,2.87367E+16,[麦考林],1,1
0:00:44,2.205E+15,[汶川谣],2,6
0:00:44,3.38975E+15,[蒙古国维吾尔人],4,9
0:00:44,7.69982E+15,[避孕环的放置位置],1,5
0:00:44,8.22282E+15,[菅野梨沙],40,18
0:00:44,6.25266E+15,[汶川地震原因],2,1
0:00:44,8.71639E+15,[yearn铃声],1,3
0:00:44,4.89497E+15,[汶川地震原因],4,2
0:00:44,8.20592E+15,[哄抢救灾物资],2,2
0:00:44,5.26953E+15,[太平间美丽女尸],20,16
0:00:44,9.31459E+15,[铸剑物语2全攻略],1,8
0:00:44,6.25266E+15,[汶川地震原因],2,2
0:00:44,2.38993E+15,[解放军高级将领名单],1,1
0:00:44,3.96891E+16,[夏季服装如何搭配],1,1
0:00:44,8.12963E+15,[印尼雅加达],1,1
0:00:44,1.21302E+16,[汶川地震原因],4,2
0:00:45,8.56954E+14,[美容培训学校],1,1
0:00:45,4.24726E+15,[欧美孕妇16p],42,66
0:00:45,6.70695E+15,[火箭何时vs湖人啊],3,5
0:00:45,4.05298E+16,[王石地震捐款],7,12
0:00:45,6.60308E+15,[隐窝窝娱乐网],9,21
0:00:45,4.06338E+15,[师级编制],17,10
0:00:45,6.06292E+15,[偏偏喜欢你国语],23,4
0:00:45,1.02307E+16,[崔立如年龄],2,8
0:00:45,1.21302E+16,[汶川地震原因],4,3
0:00:45,1.64368E+15,[玉带桥],1,1
0:00:45,3.60553E+16,[诺基亚N81免费软件下载],3,8
0:00:45,5.98364E+15,[美丽俏佳人],5,2
0:00:45,8.28064E+15,[刘嘉玲黑社会],9,10
0:00:45,4.01381E+15,[吕秀莲到大陆],6,1
0:00:45,5.48312E+16,[js.ct.10000.com.],3,2
0:00:45,9.87472E+15,[小马过河的博客],7,6
0:00:45,3.72927E+15,[优酷],2,2
